category,name,phone,address,latitude,longitude,opening_hours,rental_info,description
119,田徑/跑道,田徑場,02-24310018#20,基隆市安樂區武崙街203號,25.139136697167,121.706382036209,一二三四五六日,不開放對外場地租借,本場興建於民國91年8月完成，場內設有田徑場、籃球場及一般休閒設施等。
120,綜合/多功能場館,安樂高中活動中心,02-24236600#20,基隆市安樂區安一路360號,25.1350670549009,121.730570197105,六日,付費對外場地租借,本場(館)興建於民國89年，戶外有簡易籃球場。
122,籃球場,安樂高中下操場籃球場,02-24236600#20,基隆市安樂區安一路360號,25.1351471863977,121.729974746704,一二三四五六日,不開放對外場地租借,本場(館)興建於民國97年，周邊另有兒童遊戲設施、童軍活動等休閒設施
123,田徑/跑道,安樂高中田徑場,02-24236600#31,基隆市安樂區安一路360號,25.1350670549009,121.730564832687,一二三四五六日,不開放對外場地租借,本場(館)為200公尺田徑場，場中有草皮
124,籃球場,安樂高中室外球場,02-24236600#20,基隆市安樂區安一路360號,25.1351309476327,121.729984218255,一二三四五六日,不開放對外場地租借,本場(館)興建於民國93年1月以前，旁為學生活動中心。
125,排球場,安樂高中室外球場,02-24236600#20,基隆市安樂區安一路360號,25.1351309476327,121.729984218255,一二三四五六日,不開放對外場地租借,本場(館)興建於民國93年1月以前，旁為學生活動中心。
126,網球場,基隆市立網球場,02-24275518#19,基隆市安樂區安和一街137巷8號,25.1275635999758,121.723623275757,一二三四五六日,付費對外場地租借,本場興建於民國75年，位於安樂區安和一街137巷8號，設有管理中心、5面網球場地、籃球場、溜冰場及夜間照明燈光等硬體設施。
127,游泳池,基隆市安樂區長樂國小游泳池場(館),02-24322765,基隆市安樂區樂利三街30巷123號,25.1257641592539,121.711985170841,一二三四五六日,不開放對外場地租借,位於長樂國小內，擁有一座籃球場及一座室內溫水泳池。
128,籃球場,武崙國中體育館,02-24342456#21,基隆市安樂區武崙街205號,25.1376506621324,121.705496907234,,不開放對外場地租借,本場館興建於民國100年，一樓有一座籃球場及四面羽球場，三樓有一間桌球教室(擺設8張桌球桌)
129,羽球場,武崙國中體育館,02-24342456#21,基隆市安樂區武崙街205號,25.1376506621324,121.705496907234,,不開放對外場地租借,本場館興建於民國100年，一樓有一座籃球場及四面羽球場，三樓有一間桌球教室(擺設8張桌球桌)
130,桌球場,武崙國中體育館,02-24342456#21,基隆市安樂區武崙街205號,25.1376506621324,121.705496907234,,不開放對外場地租借,本場館興建於民國100年，一樓有一座籃球場及四面羽球場，三樓有一間桌球教室(擺設8張桌球桌)
131,田徑/跑道,田徑場,02-24223856,基隆市安樂區新西街1號,25.1367473770971,121.732045412064,一二三四五六日,免費對外場地租借,本戶外運動場於民國102年重新整建，興建ＰＵ跑道一座、躲避球場２座
133,籃球場,西定國小活動中心,02-24223856,基隆市安樂區新西街1號,25.1365676905675,121.73216342926,一二三四五六日,付費對外場地租借,本場館興建於民國75年，並於民國99~101年進行整修 現有籃球場1座、羽球場2面
134,籃球場,三民里星光籃球場,02-24312118#321,基隆市安樂區安和一街386號旁,25.1259365764496,121.719996929169,一二三四五六日,不開放對外場地租借,三民星光籃球場，為一座風雨球場，供里民在雨天仍能進行運動，活絡筋骨。
135,游泳池,基隆市安樂區安樂國小游泳池(館),02-24258855,基隆市安樂區安一路177巷23號,25.1322114254188,121.73023223877,,不開放對外場地租借,範例：本校游泳池興建於民國○年，設置有50M游泳池一座，25M教學池一座，並有SPA三溫暖、男女烤箱和蒸氣室、兒童遊戲池等休閒設施。
136,桌球場,安樂高中桌球教室,02-24236600#23,基隆市安樂區安一路360號,25.1351046924287,121.729984804988,,不開放對外場地租借,本球是原為校舍力行樓一樓家政教室下的地下室，為有效運用空間以因應基隆多雨天氣候，經整理後改設置為桌球教室。
137,籃球場,武崙國小室外籃球場,02-24310018#20,基隆市安樂區武崙街203號,25.1388631256329,121.706314086887,,不開放對外場地租借,本場(館)興建於民國91年八月，為學生籃球教學與訓練之場地。
139,籃球場,武崙國小活動中心,02-24310018#20,基隆市安樂區武崙街203號,25.1388114599938,121.706845665865,,不開放對外場地租借,"興建完工於92年4月,為綜合性場館,辦理學校重大活動及體育教學,籃球.羽球教學訓練場地"
140,羽球場,武崙國小活動中心,02-24310018#20,基隆市安樂區武崙街203號,25.1388114599938,121.706845665865,,不開放對外場地租借,"興建完工於92年4月,為綜合性場館,辦理學校重大活動及體育教學,籃球.羽球教學訓練場地"
141,籃球場,內寮里籃球場,02-24312118#310,基隆市安樂區武聖街9號旁,25.1571117961032,121.696726083592,一二三四五六日,不開放對外場地租借,一般開放式籃球場
142,健身房,戰神健康事業有限公司-愛力士健身中心(武崙館),02-24312311,基隆市安樂區基金一路206號4樓,25.1418319106378,121.710094213486,一二三四五六日,付費對外場地租借,範例：本場(館)興建於民國○年，位於○○公園內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。
143,籃球場,半戶外籃球場,02-24654821#31,基隆市信義區深美街198號,25.1369357837163,121.778563662063,六日,不開放對外場地租借,綠建築基準設計(綠化節能)
144,排球場,基隆女中體育館,02-24278274#320,基隆市信義區東信路324號,25.128673062984,121.759349569563,,不開放對外場地租借,"本場館建於民國85年,以體育教學為主,運動代表隊為輔."
145,籃球場,基隆女中體育館,02-24278274#320,基隆市信義區東信路324號,25.128673062984,121.759349569563,,不開放對外場地租借,"本場館建於民國85年,以體育教學為主,運動代表隊為輔."
146,田徑/跑道,基隆女中體育館,02-24278274#320,基隆市信義區東信路324號,25.128673062984,121.759349569563,一二三四五六日,付費對外場地租借,"本場館建於民國85年,以體育教學為主,運動代表隊為輔."
147,游泳池,中正公園健康活水SPA會館,02-24253636,基隆市信義區壽山路21號,25.1323814052331,121.760074496269,一二三四五六日,付費對外場地租借,範例：本校游泳池興建於民國○年，設置有50M游泳池一座，25M教學池一座，並有SPA三溫暖、男女烤箱和蒸氣室、兒童遊戲池等休閒設施。
148,健身房,喫流伍壹有限公司,02-24252051,基隆市信義區信二路161號2樓,25.1293654425334,121.751936674118,一二三四五六日,付費對外場地租借,範例：本場(館)興建於民國○年，位於○○公園內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。
149,籃球場,信義國中操場,02-24652199#21,基隆市信義區東信路4號,25.1295027043611,121.768846057257,一二三四五六日,不開放對外場地租借,本館落成於民國97年，位於本校校內，屬地上ㄧ層之建築物。 可分別提供1座籃球場、200公尺跑道使用。 
150,健身房,Curves(夢想起飛健康運動),02-24275353,基隆市信義區仁壽里信一路148號2樓,25.1295597096855,121.746770739555,一二三四五六日,付費對外場地租借,本場(館)興建於民國○年，位於○○公園內，周邊另有兒童遊戲設施、戶外體健設施等休閒設施。
151,游泳池,國立基隆女子高級中學游泳池(館),02-24278274#320,基隆市信義區東信路324號,25.1293265890659,121.758803129196,,不開放對外場地租借,1.	室內溫水；長25m X寬18m X深110~140cm 2.	泳道：8道 3.	更衣間和沖洗室 4.	泳池機房：含過濾系統、瓦斯加熱系統 5.	救生器材：含氧氣筒、甦醒球、各式浮具等 6.	空調設備 7.	清潔池 8.	吹風機、置物櫃、鞋架
152,籃球場,活動中心,02-24654821#31,基隆市信義區深美街198號,25.1370370926621,121.778683708581,,不開放對外場地租借,本館完工於民國89年，位於校區後端，主要提供學生上體育課及舉辦活動用。
153,游泳池,基隆市信義區深美國小游泳池(館),02-24654821#31,基隆市信義區深美街198號,25.1370419490395,121.778635428819,一二三四五六日,不開放對外場地租借,本校游泳池興建於民國87年，設置有25M教學池一座及兒童池一處。
154,籃球場,崇右影藝科技大學體育館,02-24237785#616,基隆市信義區義七路40號,25.1330127567579,121.754511594772,,不開放對外場地租借,"1 個體育館內，有 1 個籃球場(半場)，且同時為2 面羽球場,1面排球場(籃球場,羽球場與排球場共用一個空間)。"
155,排球場,崇右影藝科技大學體育館,02-24237785#616,基隆市信義區義七路40號,25.1330127567579,121.754511594772,,不開放對外場地租借,"1 個體育館內，有 1 個籃球場(半場)，且同時為2 面羽球場,1面排球場(籃球場,羽球場與排球場共用一個空間)。"
156,羽球場,崇右影藝科技大學體育館,02-24237785#616,基隆市信義區義七路40號,25.1330127567579,121.754511594772,,不開放對外場地租借,"1 個體育館內，有 1 個籃球場(半場)，且同時為2 面羽球場,1面排球場(籃球場,羽球場與排球場共用一個空間)。"
157,籃球場,崇右影藝科技大學室外綜合球場,02-24237785#616,基隆市信義區義七路40號,25.1315412169886,121.753588914871,,不開放對外場地租借,本場興建於民國56年，位於戶外前操場，為籃球排球綜合球場。 
158,排球場,崇右影藝科技大學室外綜合球場,02-24237785#616,基隆市信義區義七路40號,25.1315412169886,121.753588914871,六日,不開放對外場地租借,本場興建於民國56年，位於戶外前操場，為籃球排球綜合球場。 
159,桌球場,崇右影藝科技大學桌球場,02-24237785#616,基隆市信義區義七路40號,25.1329180542373,121.754468679428,,不開放對外場地租借,本場(館)興建於民國85年，位於體育館地下一樓。
160,高爾夫球場,崇右影藝科技大學高爾夫球練習場,02-24237785#616,基隆市信義區義七路40號,25.132366835544,121.753921508789,一二三四五六日,不開放對外場地租借,本場(館)興建於民國98年，位於校院內，為簡易高爾夫球練習場。
161,田徑/跑道,月眉國小環形/直線慢跑道(非田徑場型),02-24653493,基隆市信義區月眉路250巷22號,25.1248874990442,121.756743192673,六日,不開放對外場地租借,本場(館)興建於民國80年，位於月眉國小內
162,田徑/跑道,培德工家田徑場,02-24652121#23,基隆市信義區培德路73號,25.129972429278,121.771566688622,,不開放對外場地租借,本校培德高級工業家事職業學校，本校運動場地僅供校內教學使用所位於台灣基隆市的高級工業家事職業學校，於民國57（1968）年8月奉准立案，簡稱為培德工家，本校設施為戶外場地，包含田徑場200m跑道，籃球場，排球場與躲避球場，另有一間桌球教室，惟本校校區位置較為偏僻，安全考量僅供校內教職員工與教學使用
